gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
AHI1,0.8220307333720004,0.9036379907071128,0.01588205402118751,40.6735783088498,False,False,0.9036379907071128
SIRPB2,0.07844568999998841,0.2720166045857919,0.2153455394623196,28.119758466394934,False,False,0.2720166045857919
CCDC152,0.20875968480124474,0.4366090706315623,0.13390352289050853,31.515108573727492,False,False,0.4366090706315623
PPP1R18,0.025344754914614444,0.17009575632394308,0.3301750440659753,40.005915106796635,False,False,0.17009575632394308
KIF9,0.3082893602150767,0.5327615608536065,0.09561299907680092,38.095685633217414,False,False,0.5327615608536065
RTL1,0.09814267360006149,0.30149989865879756,0.16114563314906968,37.04909654942954,False,False,0.30149989865879756
GHRL,0.46678061452897934,0.6631481657424527,0.09072634782150417,35.356571104468365,False,False,0.6631481657424527
FERMT2,0.2838351887755598,0.510627369753445,-0.09194041890288701,83.67340385623095,False,False,0.510627369753445
ELMOD3,0.4998018503261805,0.6890056352693577,0.098930588784545,36.905334286573456,False,False,0.6890056352693577
EVA1A,0.23895815362175832,0.46777853538546277,0.4482829537751764,56.1234156910966,False,False,0.46777853538546277
JDP2,0.9052098937248174,0.948634949229174,0.0163190434271203,29.234396539083342,False,False,0.948634949229174
IGSF9,0.8634310507272129,0.926417206819694,-0.05535703480567331,24.165622757702337,False,False,0.926417206819694
LRRC15,0.4998018503261805,0.6890056352693577,0.07640786219445812,33.368432021722555,False,False,0.6890056352693577
COCH,0.17293466931756118,0.39670346967305165,0.19206483346274178,31.701803626083745,False,False,0.39670346967305165
PRSS41,0.4195998914812339,0.6257137969114499,0.07432813845670534,32.19349354069407,False,False,0.6257137969114499
MUC15,0.2285672846295076,0.4577530541725056,-0.22012994527255006,26.928854267771648,False,False,0.4577530541725056
UPP2,0.058478904758101795,0.2382812540716048,-0.022083456221699233,45.791110248100466,False,False,0.2382812540716048
KCNK16,0.3475102112275089,0.5653724996344498,0.11432853410659605,35.07830968717249,False,False,0.5653724996344498
RIC3,0.260729211005852,0.4886823937643111,0.019633435120768754,33.90100711729468,False,False,0.4886823937643111
DNAJA3,0.3475102112275089,0.5653724996344498,-0.13300999734452754,43.22259856433403,False,False,0.5653724996344498
DPF1,0.1281064902838661,0.3416480815396907,0.24088881443468155,25.753081810183637,False,False,0.3416480815396907
C1QTNF7,0.18142780725205976,0.4073979026195221,0.1252524045680851,30.95194490944467,False,False,0.4073979026195221
NEDD1,0.14923949164251477,0.3695634788358473,0.1766476397867726,40.20616503459651,False,False,0.3695634788358473
ASAP2,0.2838351887755598,0.510627369753445,-0.18390835936276168,68.46668801656583,False,False,0.510627369753445
C10orf71,0.8426765356863225,0.9143285017184087,0.03257892768572786,28.878267241687308,False,False,0.9143285017184087
CCDC36,0.051773021863578635,0.22566695489794947,0.27813599919766524,39.6965870740937,False,False,0.22566695489794947
FKBP6,0.12160444190461399,0.3332415563627181,0.1630882408553366,35.311591729885194,False,False,0.3332415563627181
ZSCAN31,0.23895815362175832,0.46777853538546277,0.16556447514754336,31.65043426141506,False,False,0.46777853538546277
TAF12,0.12160444190461399,0.3332415563627181,0.1445140560337571,39.81232136051829,False,False,0.3332415563627181
PIP5KL1,0.3475102112275089,0.5653724996344498,0.1426804439992455,34.944411859279725,False,False,0.5653724996344498
C1orf226,0.8426765356863225,0.9143285017184087,0.046174884548983,34.58093252414611,False,False,0.9143285017184087
NDRG1,0.33409801251245674,0.5539261223582426,0.1338480906663963,388.7576956400057,False,False,0.5539261223582426
PAX7,0.07406050117984497,0.2649538772874461,0.28620507855999444,38.5605184043326,False,False,0.2649538772874461
MKNK1,0.0026686854908562966,0.06994148390554399,0.28388472454721847,38.460642000524004,False,False,0.06994148390554399
DYNC1I1,0.005685944009974243,0.09385104550986031,0.3063107764960225,32.805448159938905,False,False,0.09385104550986031
HSF2,0.21850225952615165,0.44653714468879874,0.11417237463868529,45.86886931628715,False,False,0.44653714468879874
C12orf73,0.019182855565126923,0.1514897040211453,0.2530809862461842,33.58638428478706,False,False,0.1514897040211453
SMIM13,0.19933583146564782,0.42673966095208626,0.12835525777540924,38.653027418183115,False,False,0.42673966095208626
C5orf24,0.6623751309779664,0.8074797106657868,-0.10659483700346303,54.55404932905988,False,False,0.8074797106657868
GDAP2,0.27211434718582883,0.49994357719982035,-0.1399097486747714,41.608222589260194,False,False,0.49994357719982035
CLHC1,0.03777108556665158,0.20192961463153833,0.20444705081594453,29.74529243097072,False,False,0.20192961463153833
ARHGAP26,0.0024456077521220433,0.06753892572763308,0.23925207104591678,78.34800776039681,False,False,0.06753892572763308
C11orf68,0.5874826975965008,0.7535139576894534,0.05371718827963174,35.918625157053874,False,False,0.7535139576894534
PIP5K1A,0.04292853120249003,0.2119281250906278,0.17198681853001527,46.66026706230349,False,False,0.2119281250906278
INPP5K,0.5340234431347741,0.7152914266919593,0.1431514750984672,42.247246998112374,False,False,0.7152914266919593
PTPRK,0.4507351553552438,0.6512026688169029,0.053388329228432035,52.018131163062115,False,False,0.6512026688169029
FOXI3,0.009144974610076875,0.11394576781835179,0.33356054553592845,29.681552840442187,False,False,0.11394576781835179
EIF2AK2,0.27211434718582883,0.49994357719982035,-0.06880767980757654,54.52452543305188,False,False,0.49994357719982035
PABPC4,0.0005016777061052512,0.035565297302932807,0.407330104129933,78.82153971602277,False,False,0.035565297302932807
NRXN1,0.6058371434771839,0.7682684302486693,0.025062361927370904,32.26298955591713,False,False,0.7682684302486693
RAB29,0.7608823792547115,0.8679247064515089,-0.029039810431885308,51.55721869119783,False,False,0.8679247064515089
MSRA,0.017864187568058614,0.1461924204209591,-0.3200275492063162,114.48756222608611,False,False,0.1461924204209591
ATL2,0.1281064902838661,0.3416480815396907,-0.1549079300451341,56.20527983874809,False,False,0.3416480815396907
SMIM19,0.19933583146564782,0.42673966095208626,0.15417267917604152,61.96329405249618,False,False,0.42673966095208626
TARM1,0.020585828215956562,0.15597853377553,0.24670322115404408,38.08662265684546,False,False,0.15597853377553
ZMAT4,0.38976633111321446,0.6013881274672954,0.09742756907344535,30.533456244119783,False,False,0.6013881274672954
DERL3,0.24967790631269726,0.47804121487001633,0.16825492366238637,38.336689367526915,False,False,0.47804121487001633
ECD,0.27211434718582883,0.49994357719982035,0.07539284769435689,53.64539932623142,False,False,0.49994357719982035
RPN2,0.46678061452897934,0.6631481657424527,-0.0006276411584123119,146.25244177841557,False,False,0.6631481657424527
LRP5L,0.38976633111321446,0.6013881274672954,0.12577052561062843,41.28630075222108,False,False,0.6013881274672954
SPATA2,0.11536336176616839,0.3247479511272499,0.1575298902451684,32.71037129658024,False,False,0.3247479511272499
SYN3,0.46678061452897934,0.6631481657424527,0.11658209216524547,35.407739313637336,False,False,0.6631481657424527
ZBTB43,0.12160444190461399,0.3332415563627181,0.1749228439974627,39.8704690700624,False,False,0.3332415563627181
FDPS,0.4350067383993107,0.6382467433670959,-0.08653410110241663,81.39729457948266,False,False,0.6382467433670959
RNF185,0.8842802463955904,0.9378023384569044,0.01274175067482182,53.367825298774534,False,False,0.9378023384569044
PHF21B,0.8634310507272129,0.926417206819694,-0.03923391890456296,39.30961655407417,False,False,0.926417206819694
ETFBKMT,0.7011928886270138,0.8304001547789066,0.03803883871433566,27.21159372097108,False,False,0.8304001547789066
PIK3IP1,0.00020078698291716964,0.02579973295080826,0.7079271352376045,56.986527047506186,False,False,0.02579973295080826
KCP,0.007825393693027856,0.10685849409748664,0.4286283983708288,40.7145426680402,False,False,0.10685849409748664
VWDE,0.09288181160903211,0.2946831550414817,0.2890566625435371,34.241695636656225,False,False,0.2946831550414817
POSTN,0.005685944009974243,0.09385104550986031,0.5170559912684486,40.449286205012626,False,False,0.09385104550986031
MYOT,0.11536336176616839,0.3247479511272499,0.21081397864115956,39.77369178213724,False,False,0.3247479511272499
GKAP1,0.3475102112275089,0.5653724996344498,0.07572965941095434,41.12794578366163,False,False,0.5653724996344498
TRPC4,0.1093769689410938,0.3175089514146625,0.20281253354761483,33.9087224820765,False,False,0.3175089514146625
TTC39C,0.004828035299595256,0.08818670991945807,0.3441316307480947,37.25646228325076,False,False,0.08818670991945807
ATXN3L,0.24967790631269726,0.47804121487001633,0.210930501015355,32.20600891113281,False,False,0.47804121487001633
NDUFB11,0.014372759535903251,0.1352003913029069,-0.27325201150427075,57.54472332465939,False,False,0.1352003913029069
AGER,0.0037593720598198405,0.07958771306961844,0.25663071308334584,38.48285349403939,False,False,0.07958771306961844
ABL2,0.05504087161728649,0.23294173090911527,0.19391691297619196,41.9353394857267,False,False,0.23294173090911527
TMEM229A,0.1093769689410938,0.3175089514146625,0.2177906159597927,29.342619919195407,False,False,0.3175089514146625
C2CD4D,0.260729211005852,0.4886823937643111,0.14313519686911025,29.969740797833698,False,False,0.4886823937643111
NFATC4,0.04866910562749915,0.22362166909004638,0.36629219382319606,41.5109720927913,False,False,0.22362166909004638
NFE2,0.03777108556665158,0.20192961463153833,0.21200294969919853,35.93363803770484,False,False,0.20192961463153833
NHS,0.013350786562027319,0.13196025841730313,0.2794266397455747,46.385098247993284,False,False,0.13196025841730313
SEC13,0.36125999554501764,0.5777349781823217,-0.057660954061678864,43.85764777951124,False,False,0.5777349781823217
DEPDC5,0.8015074505848662,0.8909222851238603,-0.040045611234415676,38.139786883098324,False,False,0.8909222851238603
ATG7,0.20875968480124474,0.4366090706315623,0.11338707635596669,42.52540467425091,False,False,0.4366090706315623
PUF60,0.12160444190461399,0.3332415563627181,-0.1793349612154364,96.87412764386431,False,False,0.3332415563627181
TRMT1,0.0037593720598198405,0.07958771306961844,0.30945583175492725,39.6887092590332,False,False,0.07958771306961844
ZNF692,0.10363888953138498,0.30854873258233567,0.08837487424089113,55.07420684070122,False,False,0.30854873258233567
LIMS2,0.7408068333824819,0.8543473471750226,0.1663840366283238,43.627973230873664,False,False,0.8543473471750226
ZNF415,0.4998018503261805,0.6890056352693577,0.11670136552214444,36.88031908360923,False,False,0.6890056352693577
TMUB1,0.14191804589421084,0.3592215599426242,0.17082839873015546,40.90345792072575,False,False,0.3592215599426242
LRIG3,0.4350067383993107,0.6382467433670959,-0.06469525418096973,41.155307676734,False,False,0.6382467433670959
TMEM132C,0.08303990817936754,0.27941215148987775,0.16331193306909797,36.58820063893388,False,False,0.27941215148987775
COLCA2,0.6816786816816041,0.8196712143978893,0.08659653100615229,41.29614992839534,False,False,0.8196712143978893
BEAN1,0.4998018503261805,0.6890056352693577,0.08535639114532524,34.5291151651522,False,False,0.6890056352693577
METTL11B,0.33409801251245674,0.5539261223582426,0.10035034545775222,33.39848895189239,False,False,0.5539261223582426
R3HCC1,0.8220307333720004,0.9036379907071128,-0.003132959698115598,41.01318945535799,False,False,0.9036379907071128
FBXO28,0.36125999554501764,0.5777349781823217,-0.0608060684349031,49.64445700296541,False,False,0.5777349781823217
SLF2,0.5874826975965008,0.7535139576894534,0.036468235751604454,45.04222255799829,False,False,0.7535139576894534
ALG1L2,0.04027985378867424,0.2066827883116582,0.3778426407858609,42.0418161531774,False,False,0.2066827883116582
OTUD5,0.7209062417708142,0.8425827927158976,0.05959914135981054,58.545171784191595,False,False,0.8425827927158976
HSBP1L1,0.3082893602150767,0.5327615608536065,-0.10818289124667613,39.036850999041306,False,False,0.5327615608536065
LAX1,0.07406050117984497,0.2649538772874461,0.17891065581189666,35.10548484616163,False,False,0.2649538772874461
FZR1,0.2958931880403344,0.521420157934315,0.096502174513421,44.814895164675825,False,False,0.521420157934315
GRAMD1A,0.002910216404068871,0.07189283594724476,0.32178766996859665,50.45199538440239,False,False,0.07189283594724476
BORCS7,0.09814267360006149,0.30149989865879756,0.18112157373812005,51.555279522407346,False,False,0.30149989865879756
RCOR3,0.09814267360006149,0.30149989865879756,0.13577558354346364,65.75208794198385,False,False,0.30149989865879756
HSD17B13,0.7011928886270138,0.8304001547789066,-0.09758625403688236,30.53223107500774,False,False,0.8304001547789066
SUPT20HL1,0.4507351553552438,0.6512026688169029,0.08419167442879025,27.558003309296396,False,False,0.6512026688169029
PRDM6,0.09814267360006149,0.30149989865879756,0.19274913437313196,33.29128404942954,False,False,0.30149989865879756
SGMS2,0.8842802463955904,0.9378023384569044,0.150737238583349,45.86597126286204,False,False,0.9378023384569044
ATXN7L3B,0.011497666376527875,0.12603158824934554,-0.24050951223842598,43.20459719402034,False,False,0.12603158824934554
C2CD4C,0.11536336176616839,0.3247479511272499,0.19572533724514513,33.48559793611852,False,False,0.3247479511272499
IFFO2,0.0037593720598198405,0.07958771306961844,0.277425428193883,48.174245043498715,False,False,0.07958771306961844
DAZAP2,0.045722962819400546,0.21855127384328812,-0.1321765380005443,221.89145269626522,False,False,0.21855127384328812
NKX2-6,0.8220307333720004,0.9036379907071128,0.13322070569510758,22.759778371671352,False,False,0.9036379907071128
ZFP92,0.33409801251245674,0.5539261223582426,0.18837644929402578,33.310997334922234,False,False,0.5539261223582426
AKIRIN1,0.00027408603171553,0.028018861021173763,-0.4346530631120174,65.2855648878144,False,False,0.028018861021173763
TMEM108,0.08784975032756397,0.2874927361710145,0.22662378888898682,37.84391589281035,False,False,0.2874927361710145
ANP32E,0.624443932080426,0.7814206732912298,-0.018332462136126045,46.01997059147532,False,False,0.7814206732912298
C19orf38,0.20875968480124474,0.4366090706315623,0.13137482442570259,30.437919802782012,False,False,0.4366090706315623
CFAP97D1,0.21850225952615165,0.44653714468879874,0.14215414239699495,31.041050980730752,False,False,0.44653714468879874
C11orf86,0.019182855565126923,0.1514897040211453,0.2665087967145536,29.136655016643246,False,False,0.1514897040211453
C1orf198,0.8015074505848662,0.8909222851238603,0.04313224750837738,42.22592274735614,False,False,0.8909222851238603
BTF3L4,0.9683369183479092,0.9818147843822327,-0.0420560866678221,42.040677791688495,False,False,0.9818147843822327
ZNF841,0.03315049232647237,0.18775131910520915,0.2879265156561225,54.77129587313024,False,False,0.18775131910520915
ZNF844,0.006679034800565386,0.10006654325089986,-0.1995006433086519,45.0303359613186,False,False,0.10006654325089986
SMIM24,0.7408068333824819,0.8543473471750226,0.042840028232230244,155.81308541646817,False,False,0.8543473471750226
SYT2,0.18142780725205976,0.4073979026195221,0.2702263577066239,41.286396212694115,False,False,0.4073979026195221
TERB1,0.7608823792547115,0.8679247064515089,0.09265032425387902,28.65366293744343,False,False,0.8679247064515089
SLC22A24,0.46678061452897934,0.6631481657424527,0.09422079387792798,38.13525492970536,False,False,0.6631481657424527
C1orf185,0.03539649957392386,0.1950972390873736,0.305896859321663,30.95036595042159,False,False,0.1950972390873736
ZNF843,0.00846220838932997,0.1100324960138949,0.41233023328491797,28.86261339885432,False,False,0.1100324960138949
TMEM233,0.003171543897712784,0.0738151908671442,0.4224219441572241,28.049405586428758,False,False,0.0738151908671442
BTBD19,0.009144974610076875,0.11394576781835179,0.3350484133884612,48.62281315501143,False,False,0.11394576781835179
ACAD10,0.7011928886270138,0.8304001547789066,-0.05056724838312593,61.7420511943538,False,False,0.8304001547789066
LYSMD1,0.04027985378867424,0.2066827883116582,0.2002101689568514,42.03517485827935,False,False,0.2066827883116582
TLK1,0.8015074505848662,0.8909222851238603,-0.013686537320532677,64.63174773425591,False,False,0.8909222851238603
RAD21L1,0.4195998914812339,0.6257137969114499,0.08899474511027632,30.293692984232088,False,False,0.6257137969114499
FAM47E,0.022077450400079766,0.16000746758820053,0.35596464016806884,28.269998922580626,False,False,0.16000746758820053
ZAR1L,0.09814267360006149,0.30149989865879756,0.20595998845493524,39.23863080652748,False,False,0.30149989865879756
LRRFIP1,0.8842802463955904,0.9378023384569044,0.09627597129097751,96.56333569782535,False,False,0.9378023384569044
TMEM151B,0.017864187568058614,0.1461924204209591,0.22570016552004518,32.276618352750454,False,False,0.1461924204209591
ZBTB42,0.003171543897712784,0.0738151908671442,0.3205982462609641,33.88695284215415,False,False,0.0738151908671442
PARVG,0.0015652534492250271,0.058746216168378655,0.2957190631418448,35.700191172157844,False,False,0.058746216168378655
RGSL1,0.8015074505848662,0.8909222851238603,0.011775727437526626,28.60724700369486,False,False,0.8909222851238603
ILF3,0.8634310507272129,0.926417206819694,0.011361001093823011,86.0100013918993,False,False,0.926417206819694
ZNF860,0.2958931880403344,0.521420157934315,0.11932614833070616,27.896907341189497,False,False,0.521420157934315
ATXN1L,0.1093769689410938,0.3175089514146625,0.15844209636700224,61.775007852693875,False,False,0.3175089514146625
AGRP,0.16474235681902172,0.3882103703798216,0.18659519494365573,37.06824884182069,False,False,0.3882103703798216
ALOX12B,0.4998018503261805,0.6890056352693577,0.11184329450510987,34.98632496159251,False,False,0.6890056352693577
TTLL11,0.8634310507272129,0.926417206819694,-0.08191428115278053,35.713556708359135,False,False,0.926417206819694
TRAPPC3L,0.10363888953138498,0.30854873258233567,0.11472993107138377,30.938759780511624,False,False,0.30854873258233567
SVOPL,0.3475102112275089,0.5653724996344498,0.16906040245430157,41.038272764624615,False,False,0.5653724996344498
BCAP31,0.16474235681902172,0.3882103703798216,-0.06087968008586124,104.69634953940786,False,False,0.3882103703798216
CNST,0.10363888953138498,0.30854873258233567,0.12893151012720236,47.38628126935261,False,False,0.30854873258233567
DACH2,0.7811202411741249,0.8790869060546703,0.022072319690310087,27.25969156404821,False,False,0.8790869060546703
ALOX15,0.06987776117186384,0.25947184727332867,0.34644289731078387,35.56031799316406,False,False,0.25947184727332867
ALOX15B,0.07406050117984497,0.2649538772874461,0.2034624265825592,30.573411243717842,False,False,0.2649538772874461
FAM205A,0.11536336176616839,0.3247479511272499,0.3121678530305029,38.59995251167111,False,False,0.3247479511272499
C4orf48,0.019182855565126923,0.1514897040211453,0.2956439729034409,27.262783329661296,False,False,0.1514897040211453
ATP13A2,0.04866910562749915,0.22362166909004638,0.17440816989274055,37.904239561499615,False,False,0.22362166909004638
TP53BP1,0.016625625949665067,0.1429479353841323,0.28987909182385757,55.51149638106183,False,False,0.1429479353841323
AMELX,0.007231853657777471,0.10340880079587059,0.37331466493068177,32.20237936624666,False,False,0.10340880079587059
RAB11FIP3,0.5874826975965008,0.7535139576894534,-0.2475334235341088,62.253336464486466,False,False,0.7535139576894534
NIPA1,0.14191804589421084,0.3592215599426242,0.1303212643527074,43.41364139463843,False,False,0.3592215599426242
RNASEH2B,0.9262055959936603,0.9599810745390263,0.012059669634196765,35.871718988185975,False,False,0.9599810745390263
SEMA4D,0.4998018503261805,0.6890056352693577,-0.054284060096942345,66.23938397663395,False,False,0.6890056352693577
EMC8,0.00846220838932997,0.1100324960138949,0.2287312800414117,38.50579722334699,False,False,0.1100324960138949
MGRN1,0.624443932080426,0.7814206732912298,0.041040905106985555,53.10478526789967,False,False,0.7814206732912298
ARFGAP3,0.5167658751032107,0.7027058857231357,-0.07724617909458616,107.32526472138196,False,False,0.7027058857231357
SPART,0.058478904758101795,0.2382812540716048,-0.105935821444486,93.90068649664157,False,False,0.2382812540716048
TMEM67,0.6432933289838867,0.7946893087320641,-0.03939317065493149,41.87707212494641,False,False,0.7946893087320641
TMEM169,0.7011928886270138,0.8304001547789066,0.03139872664258083,35.79395275581174,False,False,0.8304001547789066
DMTF1,0.4350067383993107,0.6382467433670959,-0.09241844709041167,52.59272384643555,False,False,0.6382467433670959
THOC6,0.017864187568058614,0.1461924204209591,0.20979469075373977,43.28639472403177,False,False,0.1461924204209591
ST6GAL2,0.33409801251245674,0.5539261223582426,0.1405906426047946,31.75511378776736,False,False,0.5539261223582426
SLC10A3,0.8426765356863225,0.9143285017184087,-0.02100375902610503,38.62364810850562,False,False,0.9143285017184087
NEDD9,0.9472528184220939,0.9714026990668959,0.09930152402231333,45.59841574692145,False,False,0.9714026990668959
CTIF,0.40451860425691677,0.6141128761540638,0.07946492393765334,42.901228648860275,False,False,0.6141128761540638
PRELID3A,0.016625625949665067,0.1429479353841323,0.22434487133018544,28.976094176129592,False,False,0.1429479353841323
MORF4L2,0.7011928886270138,0.8304001547789066,-0.020607746641997327,107.97952791539635,False,False,0.8304001547789066
EDC3,0.18142780725205976,0.4073979026195221,-0.11566528351200916,59.74502368089629,False,False,0.4073979026195221
ECSIT,0.012393581201533556,0.12912073928602216,-0.287308049795929,42.662967681884766,False,False,0.12912073928602216
HES4,0.03315049232647237,0.18775131910520915,0.17900556952752567,43.70058971498071,False,False,0.18775131910520915
BMERB1,0.0006726997017804404,0.03976665361675236,0.6777621808783122,95.70439073516101,False,False,0.03976665361675236
INTS12,0.18142780725205976,0.4073979026195221,-0.20540455568984609,34.15174400515672,False,False,0.4073979026195221
NREP,0.7408068333824819,0.8543473471750226,-0.11521334262118184,51.04993941144245,False,False,0.8543473471750226
MLKL,0.19022665361389512,0.41673736346411333,0.1736912880888402,38.61466719464558,False,False,0.41673736346411333
FLYWCH2,0.11536336176616839,0.3247479511272499,0.2063928264431032,48.96973149369403,False,False,0.3247479511272499
MON1A,0.7408068333824819,0.8543473471750226,0.036611759734577254,34.65781784057617,False,False,0.8543473471750226
ABCG4,0.5874826975965008,0.7535139576894534,0.10345195959949545,31.74411164260492,False,False,0.7535139576894534
SLC35B3,0.260729211005852,0.4886823937643111,0.20914514645981788,47.18423192094012,False,False,0.4886823937643111
WDR47,0.23895815362175832,0.46777853538546277,0.116784676819126,41.05556767161299,False,False,0.46777853538546277
CPSF7,0.8842802463955904,0.9378023384569044,-0.018075944904931786,63.96717555348465,False,False,0.9378023384569044
BBX,0.8634310507272129,0.926417206819694,0.016154024977524054,60.16048012710199,False,False,0.926417206819694
ZNF780A,0.6816786816816041,0.8196712143978893,0.07162508706473025,35.86388806598942,False,False,0.8196712143978893
NFYC,0.08784975032756397,0.2874927361710145,-0.12800295753614604,61.6907021127096,False,False,0.2874927361710145
ITPK1,0.17293466931756118,0.39670346967305165,-0.11648710548962951,68.06488260408727,False,False,0.39670346967305165
EFTUD2,0.04027985378867424,0.2066827883116582,0.15710688975803838,59.52598990463628,False,False,0.2066827883116582
TGFBRAP1,0.38976633111321446,0.6013881274672954,0.08075508923380338,45.63452381040992,False,False,0.6013881274672954
PIK3R5,0.04027985378867424,0.2066827883116582,0.21255506903891283,37.40017811844989,False,False,0.2066827883116582
TNRC6C,0.016625625949665067,0.1429479353841323,0.22884968990600757,40.56942265208174,False,False,0.1429479353841323
FBRSL1,0.009144974610076875,0.11394576781835179,0.2869065698812265,38.473007574314025,False,False,0.11394576781835179
SPHKAP,0.1093769689410938,0.3175089514146625,0.19112284742484156,28.29879551399045,False,False,0.3175089514146625
NEMP2,0.5693898459625074,0.7418265258304658,0.01045323570301709,29.88621558212652,False,False,0.7418265258304658
HNRNPLL,0.13487567747478818,0.35030946944357183,0.14349221910570828,56.68393846837486,False,False,0.35030946944357183
PTGES3L,0.19933583146564782,0.42673966095208626,0.20278114557430565,30.793595895534608,False,False,0.42673966095208626
ATG13,0.025344754914614444,0.17009575632394308,0.12020678478447056,58.78450663496808,False,False,0.17009575632394308
CHID1,0.7209062417708142,0.8425827927158976,-0.0811740152857648,58.02408655678353,False,False,0.8425827927158976
ARHGAP32,0.624443932080426,0.7814206732912298,0.0570504289310044,35.865402035596894,False,False,0.7814206732912298
DLG2,0.7608823792547115,0.8679247064515089,-0.0767279193461111,24.469277032991734,False,False,0.8679247064515089
FAM111B,0.014372759535903251,0.1352003913029069,0.3485504813962364,32.622031328154776,False,False,0.1352003913029069
ERI2,0.9683369183479092,0.9818147843822327,0.08661078017411378,39.486056537162966,False,False,0.9818147843822327
ASB14,0.20875968480124474,0.4366090706315623,0.1965427988840642,29.548690609815644,False,False,0.4366090706315623
HSD3B7,0.09814267360006149,0.30149989865879756,0.3246570782680748,71.13102722167969,False,False,0.30149989865879756
C17orf49,0.027129857009108596,0.1741185377174944,0.17157061941664853,56.69972219699767,False,False,0.1741185377174944
SLC6A8,0.20875968480124474,0.4366090706315623,-0.07855089874132114,120.51575414145864,False,False,0.4366090706315623
SPATC1L,0.21850225952615165,0.44653714468879874,0.19366524478700506,31.542022472474635,False,False,0.44653714468879874
PIEZO1,0.16474235681902172,0.3882103703798216,0.24662478818772035,49.938559462384475,False,False,0.3882103703798216
TMOD2,0.37534599548446845,0.5896609742272984,0.07080225558065155,32.91615593142626,False,False,0.5896609742272984
EPHX3,0.13487567747478818,0.35030946944357183,0.15669577055329673,36.15045761480564,False,False,0.35030946944357183
API5,0.015463118729856885,0.13909289541008357,-0.1901311098567632,87.5173166786752,False,False,0.13909289541008357
GREB1L,0.7408068333824819,0.8543473471750226,0.05019573388675118,25.255859747165587,False,False,0.8543473471750226
AMELY,0.015463118729856885,0.13909289541008357,0.3308511388819201,27.04284523754585,False,False,0.13909289541008357
AMIGO2,0.03777108556665158,0.20192961463153833,0.10888490671386294,37.58242928109517,False,False,0.20192961463153833
MPC2,0.6432933289838867,0.7946893087320641,-0.06599955813181681,118.33233847269196,False,False,0.7946893087320641
CES5A,0.24967790631269726,0.47804121487001633,0.1409408407306787,34.896518986399585,False,False,0.47804121487001633
DCST1,0.20875968480124474,0.4366090706315623,0.1557354135584291,38.620081087438066,False,False,0.4366090706315623
DIS3L,0.8015074505848662,0.8909222851238603,0.0009729945207021968,46.23072889374524,False,False,0.8909222851238603
SYCE1,0.10363888953138498,0.30854873258233567,0.22818053096950314,36.90443262239781,False,False,0.30854873258233567
FAM13C,0.19022665361389512,0.41673736346411333,0.2192613159510293,36.979965489085124,False,False,0.41673736346411333
CTDNEP1,0.624443932080426,0.7814206732912298,0.055363706657774125,70.30015135974418,False,False,0.7814206732912298
SLC25A39,0.09288181160903211,0.2946831550414817,-0.12483590921233483,103.7058163154416,False,False,0.2946831550414817
TPCN1,0.6058371434771839,0.7682684302486693,-0.1246427469467721,68.45117280541396,False,False,0.7682684302486693
ZBTB14,0.7011928886270138,0.8304001547789066,-0.03739022553923124,36.144903694711076,False,False,0.8304001547789066
SLC38A4,0.38976633111321446,0.6013881274672954,0.1496978305175835,37.10898859907941,False,False,0.6013881274672954
MAPRE2,0.03315049232647237,0.18775131910520915,0.2476452092263668,39.61843285909513,False,False,0.18775131910520915
HRH4,0.03777108556665158,0.20192961463153833,0.20978441507688056,33.316146199296156,False,False,0.20192961463153833
CCDC68,0.03777108556665158,0.20192961463153833,0.20053261284030974,41.58859485533179,False,False,0.20192961463153833
GAS2,0.27211434718582883,0.49994357719982035,0.16125430082270925,33.43269855220143,False,False,0.49994357719982035
LEUTX,0.002910216404068871,0.07189283594724476,0.3898274189047767,37.1499534699975,False,False,0.07189283594724476
IQCF6,0.38976633111321446,0.6013881274672954,0.17216972961113053,34.071356424471226,False,False,0.6013881274672954
NOX4,0.36125999554501764,0.5777349781823217,0.2118519353653124,59.29027538764767,False,False,0.5777349781823217
PDE2A,0.5693898459625074,0.7418265258304658,0.03605267520363701,49.502006251637525,False,False,0.7418265258304658
TCTN2,0.1281064902838661,0.3416480815396907,0.24081089267549097,42.67856355992759,False,False,0.3416480815396907
TCHP,0.20875968480124474,0.4366090706315623,0.013321637819869912,39.027548254989995,False,False,0.4366090706315623
RPH3A,0.005685944009974243,0.09385104550986031,0.3694176221726781,40.62980205256764,False,False,0.09385104550986031
BSDC1,0.016625625949665067,0.1429479353841323,0.2075099096134937,73.78537285037157,False,False,0.1429479353841323
TRAFD1,0.9472528184220939,0.9714026990668959,-0.015911783756310017,50.71362890848299,False,False,0.9714026990668959
C15orf61,0.37534599548446845,0.5896609742272984,0.10701235881700535,33.83540837357684,False,False,0.5896609742272984
LGSN,0.5167658751032107,0.7027058857231357,0.08496276096123152,37.70535706310737,False,False,0.7027058857231357
TMEM30A,0.24967790631269726,0.47804121487001633,-0.11702906030407087,454.7956282452839,False,False,0.47804121487001633
C2orf74,0.09814267360006149,0.30149989865879756,-0.1729271369867874,41.94989944085842,False,False,0.30149989865879756
CAPN8,0.9472528184220939,0.9714026990668959,0.010348982320060512,31.479865050897367,False,False,0.9714026990668959
