"cell_Names","genes","db","index"
"Purkinje neurons","NKAIN4","PanglaoDB","7763"
"Purkinje neurons","CNTNAP2","PanglaoDB","7764"
"Purkinje neurons","TH","PanglaoDB","7765"
"Purkinje neurons","CERK","PanglaoDB","7766"
"Purkinje neurons","CD3G","PanglaoDB","7767"
"Purkinje neurons","KCNA2","PanglaoDB","7768"
"Purkinje neurons","SLC22A15","PanglaoDB","7769"
"Purkinje neurons","CACNG2","PanglaoDB","7770"
"Purkinje neurons","SYT2","PanglaoDB","7771"
"Purkinje neurons","CPLX1","PanglaoDB","7772"
"Purkinje neurons","PKP4","PanglaoDB","7773"
"Purkinje neurons","KCNMA1","PanglaoDB","7774"
"Purkinje neurons","ADGRB1","PanglaoDB","7775"
"Purkinje neurons","HCN1","PanglaoDB","7776"
"Purkinje neurons","SLC24A2","PanglaoDB","7777"
"Purkinje neurons","GABRA1","PanglaoDB","7778"
"Purkinje neurons","CLSTN3","PanglaoDB","7779"
"Purkinje neurons","SLC24A3","PanglaoDB","7780"
"Purkinje neurons","DLG4","PanglaoDB","7781"
"Purkinje neurons","CNPY1","PanglaoDB","7782"
"Purkinje neurons","SLC12A5","PanglaoDB","7783"
"Purkinje neurons","SLC32A1","PanglaoDB","7784"
"Purkinje neurons","GRIA3","PanglaoDB","7785"
"Purkinje neurons","CAMK2A","PanglaoDB","7786"
"Purkinje neurons","PENK","PanglaoDB","7787"
"Purkinje neurons","HIVEP2","PanglaoDB","7788"
"Purkinje neurons","NRIP3","PanglaoDB","7789"
"Purkinje neurons","TSHZ1","PanglaoDB","7790"
"Purkinje neurons","PCBP3","PanglaoDB","7791"
"Purkinje neurons","GPSM1","PanglaoDB","7792"
"Purkinje neurons","PPM1E","PanglaoDB","7793"
"Purkinje neurons","DLGAP1","PanglaoDB","7794"
"Purkinje neurons","GNG4","PanglaoDB","7795"
"Purkinje neurons","SHISA8","PanglaoDB","7796"
"Purkinje neurons","SYNPR","PanglaoDB","7797"
"Purkinje neurons","PRKCA","PanglaoDB","7798"
"Purkinje neurons","PCP4L1","PanglaoDB","7799"
"Purkinje neurons","PCP4","PanglaoDB","7800"
"Purkinje neurons","SLC1A6","PanglaoDB","7801"
"Purkinje neurons","GRID2","PanglaoDB","7802"
"Purkinje neurons","GAD2","PanglaoDB","7803"
"Pyramidal cells","CD3E","PanglaoDB","7804"
"Pyramidal cells","DLG4","PanglaoDB","7805"
"Pyramidal cells","CAMK2A","PanglaoDB","7806"
"Pyramidal cells","GRM1","PanglaoDB","7807"
"Pyramidal cells","GRM5","PanglaoDB","7808"
"Pyramidal cells","TBR1","PanglaoDB","7809"
"Pyramidal cells","POU3F1","PanglaoDB","7810"
"Pyramidal cells","EMX1","PanglaoDB","7811"
"Pyramidal cells","FEZF2","PanglaoDB","7812"
"Pyramidal cells","NRGN","PanglaoDB","7813"
"Pyramidal cells","GRIA3","PanglaoDB","7814"
"Pyramidal cells","SPINK8","PanglaoDB","7815"
"Pyramidal cells","PCP4","PanglaoDB","7816"
"Pyramidal cells","SYNPR","PanglaoDB","7817"
"Pyramidal cells","NR4A2","PanglaoDB","7818"
"Pyramidal cells","AGER","PanglaoDB","7819"
"Pyramidal cells","GRIN2D","PanglaoDB","7820"
"Pyramidal cells","YWHAZ","PanglaoDB","7821"
"Pyramidal cells","KCNN4","PanglaoDB","7822"
"Pyramidal cells","DAB1","PanglaoDB","7823"
"Pyramidal cells","CCM2","PanglaoDB","7824"
"Pyramidal cells","MAP2","PanglaoDB","7825"
"Pyramidal cells","CALB1","PanglaoDB","7826"
"Pyramidal cells","ADRB2","PanglaoDB","7827"
"Pyramidal cells","RTN4","PanglaoDB","7828"
"Pyramidal cells","PDE2A","PanglaoDB","7829"
"Pyramidal cells","KCNB1","PanglaoDB","7830"
"Pyramidal cells","KCNB2","PanglaoDB","7831"
"Pyramidal cells","KCNQ2","PanglaoDB","7832"
"Pyramidal cells","KCNQ3","PanglaoDB","7833"
"Pyramidal cells","SATB2","PanglaoDB","7834"
"Pyramidal cells","OXTR","PanglaoDB","7835"
"Pyramidal cells","CCK","PanglaoDB","7836"
"Pyramidal cells","KCND2","PanglaoDB","7837"
"Pyramidal cells","KCND3","PanglaoDB","7838"
"Radial glia cells","PAX6","PanglaoDB","7839"
"Radial glia cells","SLC1A3","PanglaoDB","7840"
"Radial glia cells","PDGFD","PanglaoDB","7841"
"Radial glia cells","GLI3","PanglaoDB","7842"
"Radial glia cells","NOTCH3","PanglaoDB","7843"
"Radial glia cells","VCAM1","PanglaoDB","7844"
"Radial glia cells","HES5","PanglaoDB","7845"
"Radial glia cells","OLIG2","PanglaoDB","7846"
"Radial glia cells","GFAP","PanglaoDB","7847"
"Radial glia cells","EMX2","PanglaoDB","7848"
"Radial glia cells","CDH4","PanglaoDB","7849"
"Radial glia cells","SPRY1","PanglaoDB","7850"
"Radial glia cells","AXIN2","PanglaoDB","7851"
"Radial glia cells","RIIAD1","PanglaoDB","7852"
"Red pulp macrophages","HMOX1","PanglaoDB","7853"
"Red pulp macrophages","TREML4","PanglaoDB","7854"
"Red pulp macrophages","CD86","PanglaoDB","7855"
"Red pulp macrophages","NR1H3","PanglaoDB","7856"
"Red pulp macrophages","SLC11A1","PanglaoDB","7857"
"Red pulp macrophages","ADGRE1","PanglaoDB","7858"
"Red pulp macrophages","MERTK","PanglaoDB","7859"
"Red pulp macrophages","CCR3","PanglaoDB","7860"
"Red pulp macrophages","SPIC","PanglaoDB","7861"
"Red pulp macrophages","SLC40A1","PanglaoDB","7862"
"Red pulp macrophages","VCAM1","PanglaoDB","7863"
"Red pulp macrophages","SIGLEC1","PanglaoDB","7864"
"Reticulocytes","RUVBL1","PanglaoDB","7865"
"Reticulocytes","TFRC","PanglaoDB","7866"
"Reticulocytes","UCP3","PanglaoDB","7867"
"Reticulocytes","FOLR1","PanglaoDB","7868"
"Reticulocytes","UBE2O","PanglaoDB","7869"
"Reticulocytes","CD36","PanglaoDB","7870"
"Reticulocytes","ITGA4","PanglaoDB","7871"
"Retinal ganglion cells","PRKCA","PanglaoDB","7872"
"Retinal ganglion cells","NGF","PanglaoDB","7873"
"Retinal ganglion cells","POU4F2","PanglaoDB","7874"
"Retinal ganglion cells","NHLH2","PanglaoDB","7875"
"Retinal ganglion cells","RNU1-1","PanglaoDB","7876"
"Retinal ganglion cells","ATF6B","PanglaoDB","7877"
"Retinal ganglion cells","SNX16","PanglaoDB","7878"
"Retinal ganglion cells","IRX5","PanglaoDB","7879"
"Retinal ganglion cells","YDJC","PanglaoDB","7880"
"Retinal ganglion cells","DPP10","PanglaoDB","7881"
"Retinal ganglion cells","SHD","PanglaoDB","7882"
"Retinal ganglion cells","SMIM18","PanglaoDB","7883"
"Retinal ganglion cells","GALNT14","PanglaoDB","7884"
"Retinal ganglion cells","CHRNB3","PanglaoDB","7885"
"Retinal ganglion cells","THEM4","PanglaoDB","7886"
"Retinal ganglion cells","SCAPER","PanglaoDB","7887"
"Retinal ganglion cells","GALNTL6","PanglaoDB","7888"
"Retinal ganglion cells","CCDC184","PanglaoDB","7889"
"Retinal ganglion cells","NKAIN3","PanglaoDB","7890"
"Retinal ganglion cells","LHFPL5","PanglaoDB","7891"
"Retinal ganglion cells","SRRM3","PanglaoDB","7892"
"Retinal ganglion cells","GALNT9","PanglaoDB","7893"
"Retinal ganglion cells","MTUS2","PanglaoDB","7894"
"Retinal ganglion cells","IGLON5","PanglaoDB","7895"
"Retinal ganglion cells","DCTN1","PanglaoDB","7896"
"Retinal ganglion cells","GGT7","PanglaoDB","7897"
"Retinal ganglion cells","BTBD10","PanglaoDB","7898"
"Retinal ganglion cells","EFNA3","PanglaoDB","7899"
"Retinal ganglion cells","SLC29A4","PanglaoDB","7900"
"Retinal ganglion cells","STOML1","PanglaoDB","7901"
"Retinal ganglion cells","FBXO44","PanglaoDB","7902"
"Retinal ganglion cells","NELL1","PanglaoDB","7903"
"Retinal ganglion cells","RTN2","PanglaoDB","7904"
"Retinal ganglion cells","BBC3","PanglaoDB","7905"
"Retinal ganglion cells","EVC2","PanglaoDB","7906"
"Retinal ganglion cells","SYT16","PanglaoDB","7907"
"Retinal ganglion cells","CPNE5","PanglaoDB","7908"
"Retinal ganglion cells","TTLL1","PanglaoDB","7909"
"Retinal ganglion cells","GPHN","PanglaoDB","7910"
"Retinal ganglion cells","SIX6","PanglaoDB","7911"
"Retinal ganglion cells","ABLIM3","PanglaoDB","7912"
"Retinal ganglion cells","POU6F2","PanglaoDB","7913"
"Retinal ganglion cells","GRIP1","PanglaoDB","7914"
"Retinal ganglion cells","ZFP580","PanglaoDB","7915"
"Retinal ganglion cells","TOX2","PanglaoDB","7916"
"Retinal ganglion cells","NARF","PanglaoDB","7917"
"Retinal ganglion cells","BARHL2","PanglaoDB","7918"
"Retinal ganglion cells","DTX1","PanglaoDB","7919"
"Retinal ganglion cells","MAB21L2","PanglaoDB","7920"
"Retinal ganglion cells","KCTD8","PanglaoDB","7921"
"Retinal ganglion cells","CPNE4","PanglaoDB","7922"
"Retinal ganglion cells","KLHDC8A","PanglaoDB","7923"
"Retinal ganglion cells","IRX6","PanglaoDB","7924"
"Retinal ganglion cells","CHRNA6","PanglaoDB","7925"
"Retinal ganglion cells","CACNB3","PanglaoDB","7926"
"Retinal ganglion cells","CSDC2","PanglaoDB","7927"
"Retinal ganglion cells","AKAP7","PanglaoDB","7928"
"Retinal ganglion cells","HPCA","PanglaoDB","7929"
"Retinal ganglion cells","ISL1","PanglaoDB","7930"
"Retinal ganglion cells","SLC17A6","PanglaoDB","7931"
"Retinal ganglion cells","FGF12","PanglaoDB","7932"
"Retinal ganglion cells","DNER","PanglaoDB","7933"
"Retinal ganglion cells","TMEM163","PanglaoDB","7934"
"Retinal ganglion cells","RBPMS","PanglaoDB","7935"
"Retinal ganglion cells","POU4F1","PanglaoDB","7936"
"Retinal ganglion cells","RBPMS2","PanglaoDB","7937"
"Retinal ganglion cells","CDK14","PanglaoDB","7938"
"Retinal ganglion cells","FXYD7","PanglaoDB","7939"
"Retinal ganglion cells","NEFM","PanglaoDB","7940"
"Retinal ganglion cells","SNCG","PanglaoDB","7941"
"Retinal progenitor cells","PAX6","PanglaoDB","7942"
"Retinal progenitor cells","CALB2","PanglaoDB","7943"
"Retinal progenitor cells","SIX6","PanglaoDB","7944"
"Retinal progenitor cells","RHO","PanglaoDB","7945"
"Retinal progenitor cells","SIX3","PanglaoDB","7946"
"Retinal progenitor cells","NEFH","PanglaoDB","7947"
"Retinal progenitor cells","LGR5","PanglaoDB","7948"
"Retinal progenitor cells","SAG","PanglaoDB","7949"
"Retinal progenitor cells","RAX","PanglaoDB","7950"
"Retinal progenitor cells","NOTCH1","PanglaoDB","7951"
"Retinal progenitor cells","HES1","PanglaoDB","7952"
"Retinal progenitor cells","MSI1","PanglaoDB","7953"
"Retinal progenitor cells","SOX9","PanglaoDB","7954"
"Salivary mucous cells","SMGC","PanglaoDB","7955"
"Salivary mucous cells","SCGB2B27","PanglaoDB","7956"
"Salivary mucous cells","SCGB1B27","PanglaoDB","7957"
"Salivary mucous cells","SCGB2B26","PanglaoDB","7958"
"Salivary mucous cells","MUCL2","PanglaoDB","7959"
"Salivary mucous cells","KRT14","PanglaoDB","7960"
"Salivary mucous cells","PROL1","PanglaoDB","7961"
"Salivary mucous cells","PIP","PanglaoDB","7962"
"Salivary mucous cells","MUCL1","PanglaoDB","7963"
"Salivary mucous cells","CNN1","PanglaoDB","7964"
"Salivary mucous cells","THBS1","PanglaoDB","7965"
"Salivary mucous cells","CAR6","PanglaoDB","7966"
"Salivary mucous cells","MYH11","PanglaoDB","7967"
"Salivary mucous cells","KRT17","PanglaoDB","7968"
"Satellite cells","PAX7","PanglaoDB","7969"
"Satellite cells","DMD","PanglaoDB","7970"
"Satellite cells","CDH1","PanglaoDB","7971"
"Satellite cells","ERBB2","PanglaoDB","7972"
"Satellite cells","PAX3","PanglaoDB","7973"
"Satellite cells","MYF5","PanglaoDB","7974"
"Satellite cells","CDH15","PanglaoDB","7975"
"Satellite cells","CXCR4","PanglaoDB","7976"
"Satellite cells","FOXK1","PanglaoDB","7977"
"Satellite cells","ITGA7","PanglaoDB","7978"
"Satellite cells","TCF21","PanglaoDB","7979"
"Satellite cells","ISL1","PanglaoDB","7980"
"Satellite cells","MESP1","PanglaoDB","7981"
"Satellite cells","MET","PanglaoDB","7982"
"Satellite cells","CALCR","PanglaoDB","7983"
"Satellite cells","ASB5","PanglaoDB","7984"
"Satellite cells","SRXN1","PanglaoDB","7985"
"Satellite cells","BDKRB1","PanglaoDB","7986"
"Satellite cells","CDCP1","PanglaoDB","7987"
"Satellite cells","VCAM1","PanglaoDB","7988"
"Satellite cells","MYOD1","PanglaoDB","7989"
"Satellite cells","SOX8","PanglaoDB","7990"
"Satellite glial cells","GLUL","PanglaoDB","7991"
"Satellite glial cells","GFAP","PanglaoDB","7992"
"Satellite glial cells","EDNRB","PanglaoDB","7993"
"Satellite glial cells","BDKRB2","PanglaoDB","7994"
"Satellite glial cells","TGFA","PanglaoDB","7995"
"Satellite glial cells","EPOR","PanglaoDB","7996"
"Satellite glial cells","TNF","PanglaoDB","7997"
"Satellite glial cells","IL6","PanglaoDB","7998"
"Satellite glial cells","MAPK1","PanglaoDB","7999"
"Satellite glial cells","JAK2","PanglaoDB","8000"
"Satellite glial cells","SSTR1","PanglaoDB","8001"
"Satellite glial cells","SLC6A1","PanglaoDB","8002"
"Satellite glial cells","PTGDS","PanglaoDB","8003"
"Satellite glial cells","SOX2","PanglaoDB","8004"
"Satellite glial cells","CDH1","PanglaoDB","8005"
"Satellite glial cells","CXCL8","PanglaoDB","8006"
"Satellite glial cells","KCNJ10","PanglaoDB","8007"
"Satellite glial cells","AQP4","PanglaoDB","8008"
"Satellite glial cells","CNGA3","PanglaoDB","8009"
"Satellite glial cells","TLR4","PanglaoDB","8010"
"Satellite glial cells","P2RY12","PanglaoDB","8011"
"Satellite glial cells","P2RX7","PanglaoDB","8012"
"Satellite glial cells","SLC1A3","PanglaoDB","8013"
"Satellite glial cells","IL17A","PanglaoDB","8014"
"Schwann cells","MPZ","PanglaoDB","8015"
"Schwann cells","ITGB4","PanglaoDB","8016"
"Schwann cells","LAMC1","PanglaoDB","8017"
"Schwann cells","S100B","PanglaoDB","8018"
"Schwann cells","POU3F1","PanglaoDB","8019"
"Schwann cells","GFAP","PanglaoDB","8020"
"Schwann cells","MAG","PanglaoDB","8021"
"Schwann cells","OLIG1","PanglaoDB","8022"
"Schwann cells","TST","PanglaoDB","8023"
"Schwann cells","NDRG1","PanglaoDB","8024"
"Schwann cells","CTHRC1","PanglaoDB","8025"
"Schwann cells","NF2","PanglaoDB","8026"
"Schwann cells","SEPT9","PanglaoDB","8027"
"Schwann cells","AGR2","PanglaoDB","8028"
"Schwann cells","NGFR","PanglaoDB","8029"
"Schwann cells","CLDN19","PanglaoDB","8030"
"Schwann cells","PRX","PanglaoDB","8031"
"Schwann cells","NTRK1","PanglaoDB","8032"
"Schwann cells","ART3","PanglaoDB","8033"
"Schwann cells","BCAS1","PanglaoDB","8034"
"Schwann cells","NPY","PanglaoDB","8035"
"Schwann cells","ASPA","PanglaoDB","8036"
"Schwann cells","LGI4","PanglaoDB","8037"
"Schwann cells","BAG3","PanglaoDB","8038"
"Schwann cells","RXRG","PanglaoDB","8039"
"Schwann cells","SOX10","PanglaoDB","8040"
"Schwann cells","CMTM5","PanglaoDB","8041"
"Schwann cells","BCHE","PanglaoDB","8042"
"Schwann cells","EGFL8","PanglaoDB","8043"
"Schwann cells","GFRA3","PanglaoDB","8044"
"Schwann cells","SEMA3B","PanglaoDB","8045"
"Schwann cells","MATN2","PanglaoDB","8046"
"Schwann cells","SCN7A","PanglaoDB","8047"
"Schwann cells","CD82","PanglaoDB","8048"
"Schwann cells","TAGLN","PanglaoDB","8049"
"Schwann cells","NOV","PanglaoDB","8050"
"Schwann cells","ALDOC","PanglaoDB","8051"
"Schwann cells","APOD","PanglaoDB","8052"
"Schwann cells","CRYAB","PanglaoDB","8053"
"Schwann cells","PLP1","PanglaoDB","8054"
"Schwann cells","PMP22","PanglaoDB","8055"
"Schwann cells","CADM4","PanglaoDB","8056"
"Schwann cells","KCNA1","PanglaoDB","8057"
"Schwann cells","CNP","PanglaoDB","8058"
"Schwann cells","GPR37L1","PanglaoDB","8059"
"Schwann cells","NRN1","PanglaoDB","8060"
"Schwann cells","CD59A","PanglaoDB","8061"
"Schwann cells","STMN1","PanglaoDB","8062"
"Serotonergic neurons","TPH1","PanglaoDB","8063"
"Serotonergic neurons","SLC6A4","PanglaoDB","8064"
"Serotonergic neurons","FEV","PanglaoDB","8065"
"Serotonergic neurons","TPH2","PanglaoDB","8066"
"Serotonergic neurons","DDC","PanglaoDB","8067"
"Serotonergic neurons","SLC18A2","PanglaoDB","8068"
"Serotonergic neurons","ESM1","PanglaoDB","8069"
"Serotonergic neurons","SLC22A3","PanglaoDB","8070"
"Sertoli cells","KITLG","PanglaoDB","8071"
"Sertoli cells","AMH","PanglaoDB","8072"
"Sertoli cells","INHBB","PanglaoDB","8073"
"Sertoli cells","SHBG","PanglaoDB","8074"
"Sertoli cells","GATA1","PanglaoDB","8075"
"Sertoli cells","GATA4","PanglaoDB","8076"
"Sertoli cells","DHH","PanglaoDB","8077"
"Sertoli cells","AR","PanglaoDB","8078"
"Sertoli cells","GDNF","PanglaoDB","8079"
"Sertoli cells","MAFB","PanglaoDB","8080"
"Sertoli cells","GAMT","PanglaoDB","8081"
"Sertoli cells","MEIG1","PanglaoDB","8082"
"Sertoli cells","KITL","PanglaoDB","8083"
"Sertoli cells","HES5","PanglaoDB","8084"
"Sertoli cells","CCL9","PanglaoDB","8085"
"Sertoli cells","NF2","PanglaoDB","8086"
"Sertoli cells","INHA","PanglaoDB","8087"
"Sertoli cells","DES","PanglaoDB","8088"
"Sertoli cells","FAS","PanglaoDB","8089"
"Sertoli cells","FASLG","PanglaoDB","8090"
"Sertoli cells","TF","PanglaoDB","8091"
"Sertoli cells","WT1","PanglaoDB","8092"
"Sertoli cells","AARD","PanglaoDB","8093"
"Sertoli cells","CST12","PanglaoDB","8094"
"Sertoli cells","DEFB19","PanglaoDB","8095"
"Sertoli cells","CST9","PanglaoDB","8096"
"Sertoli cells","RHOX8","PanglaoDB","8097"
"Sertoli cells","GSTM6","PanglaoDB","8098"
"Sertoli cells","ETD","PanglaoDB","8099"
"Sertoli cells","TMEM184A","PanglaoDB","8100"
"Sertoli cells","WNT6","PanglaoDB","8101"
"Sertoli cells","MRO","PanglaoDB","8102"
"Sertoli cells","HSD17B3","PanglaoDB","8103"
"Sertoli cells","AMHR2","PanglaoDB","8104"
"Sertoli cells","SEMA5B","PanglaoDB","8105"
"Sertoli cells","SCX","PanglaoDB","8106"
"Sertoli cells","HSD17B1","PanglaoDB","8107"
"Sertoli cells","TSX","PanglaoDB","8108"
"Sertoli cells","STIM1","PanglaoDB","8109"
"Sertoli cells","ANKRD7","PanglaoDB","8110"
"Sertoli cells","PHF7","PanglaoDB","8111"
"Sertoli cells","CXCL12","PanglaoDB","8112"
"Sertoli cells","STAR","PanglaoDB","8113"
"Sertoli cells","WFDC2","PanglaoDB","8114"
"Sertoli cells","PRND","PanglaoDB","8115"
"Sertoli cells","HSPBAP1","PanglaoDB","8116"
"Sertoli cells","NXF3","PanglaoDB","8117"
"Sertoli cells","GBA2","PanglaoDB","8118"
"Sertoli cells","PADI2","PanglaoDB","8119"
"Sertoli cells","ABCG8","PanglaoDB","8120"
"Sertoli cells","DIAPH2","PanglaoDB","8121"
"Sertoli cells","CTSA","PanglaoDB","8122"
"Sertoli cells","PFKFB3","PanglaoDB","8123"
"Sertoli cells","MSI1","PanglaoDB","8124"
"Sertoli cells","NOTCH2","PanglaoDB","8125"
"Sertoli cells","GATA6","PanglaoDB","8126"
"Sertoli cells","CLDN11","PanglaoDB","8127"
"Sertoli cells","OCLN","PanglaoDB","8128"
"Sertoli cells","SERPINA3N","PanglaoDB","8129"
"Sertoli cells","SERPINB9","PanglaoDB","8130"
"Sertoli cells","SERPING1","PanglaoDB","8131"
"Sertoli cells","CD55","PanglaoDB","8132"
"Sertoli cells","CD46","PanglaoDB","8133"
"Sertoli cells","CLU","PanglaoDB","8134"
"Sertoli cells","FSHR","PanglaoDB","8135"
"Sertoli cells","RXRB","PanglaoDB","8136"
"Sertoli cells","PRLR","PanglaoDB","8137"
"Sertoli cells","SLC16A3","PanglaoDB","8138"
"Sertoli cells","EPS8","PanglaoDB","8139"
"Sertoli cells","NR1H2","PanglaoDB","8140"
"Sertoli cells","BCAR3","PanglaoDB","8141"
"Sertoli cells","SOX9","PanglaoDB","8142"
"Small luteal cells","LHCGR","PanglaoDB","8143"
"Small luteal cells","HSD3B1","PanglaoDB","8144"
"Small luteal cells","CYP11A1","PanglaoDB","8145"
"Small luteal cells","AKR1CL","PanglaoDB","8146"
"Small luteal cells","EPHX2","PanglaoDB","8147"
"Small luteal cells","SCARB1","PanglaoDB","8148"
"Small luteal cells","SFRP4","PanglaoDB","8149"
"Small luteal cells","STAR","PanglaoDB","8150"
"Small luteal cells","PLIN5","PanglaoDB","8151"
"Small luteal cells","MRAP","PanglaoDB","8152"
"Small luteal cells","FDXR","PanglaoDB","8153"
"Small luteal cells","PRSS35","PanglaoDB","8154"
"Small luteal cells","BHMT","PanglaoDB","8155"
"Small luteal cells","INHA","PanglaoDB","8156"
"Small luteal cells","CST8","PanglaoDB","8157"
"Small luteal cells","PGAM1","PanglaoDB","8158"
"Small luteal cells","CHKA","PanglaoDB","8159"
"Small luteal cells","IAH1","PanglaoDB","8160"
"Smooth muscle cells","ACTA2","PanglaoDB","8161"
"Smooth muscle cells","CNN1","PanglaoDB","8162"
"Smooth muscle cells","HEXIM1","PanglaoDB","8163"
"Smooth muscle cells","TAGLN","PanglaoDB","8164"
"Smooth muscle cells","RGS5","PanglaoDB","8165"
"Smooth muscle cells","WFDC1","PanglaoDB","8166"
"Smooth muscle cells","NOTCH3","PanglaoDB","8167"
"Smooth muscle cells","RPRM","PanglaoDB","8168"
"Smooth muscle cells","DES","PanglaoDB","8169"
"Smooth muscle cells","FHL2","PanglaoDB","8170"
"Smooth muscle cells","FBLN5","PanglaoDB","8171"
"Smooth muscle cells","LOX","PanglaoDB","8172"
"Smooth muscle cells","NF2","PanglaoDB","8173"
"Smooth muscle cells","ANGPT1","PanglaoDB","8174"
"Smooth muscle cells","CRABP1","PanglaoDB","8175"
"Smooth muscle cells","MYH11","PanglaoDB","8176"
"Smooth muscle cells","FABP4","PanglaoDB","8177"
"Smooth muscle cells","ACTC1","PanglaoDB","8178"
"Smooth muscle cells","ANKRD1","PanglaoDB","8179"
"Smooth muscle cells","OBSCN","PanglaoDB","8180"
"Smooth muscle cells","PDE4DIP","PanglaoDB","8181"
"Smooth muscle cells","LMO7","PanglaoDB","8182"
"Smooth muscle cells","MYH6","PanglaoDB","8183"
"Smooth muscle cells","NEXN","PanglaoDB","8184"
"Smooth muscle cells","ACTG2","PanglaoDB","8185"
"Smooth muscle cells","MUSTN1","PanglaoDB","8186"
"Smooth muscle cells","SOD3","PanglaoDB","8187"
"Smooth muscle cells","HSPB6","PanglaoDB","8188"
"Smooth muscle cells","RRAD","PanglaoDB","8189"
"Smooth muscle cells","LMOD1","PanglaoDB","8190"
"Smooth muscle cells","ITGA1","PanglaoDB","8191"
"Smooth muscle cells","SPEG","PanglaoDB","8192"
"Smooth muscle cells","EHD2","PanglaoDB","8193"
"Smooth muscle cells","RBPMS2","PanglaoDB","8194"
"Smooth muscle cells","MAP3K7CL","PanglaoDB","8195"
"Smooth muscle cells","SLC38A11","PanglaoDB","8196"
"Smooth muscle cells","GJA4","PanglaoDB","8197"
"Smooth muscle cells","KAT2B","PanglaoDB","8198"
"Smooth muscle cells","LGR6","PanglaoDB","8199"
"Smooth muscle cells","MSRB3","PanglaoDB","8200"
"Smooth muscle cells","AKT2","PanglaoDB","8201"
"Smooth muscle cells","RASL12","PanglaoDB","8202"
"Smooth muscle cells","ZBTB44","PanglaoDB","8203"
"Smooth muscle cells","WWP2","PanglaoDB","8204"
"Smooth muscle cells","SSPN","PanglaoDB","8205"
"Smooth muscle cells","OTUD1","PanglaoDB","8206"
"Smooth muscle cells","FAS","PanglaoDB","8207"
"Smooth muscle cells","VASN","PanglaoDB","8208"
